Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,316754,18/06/2018,Post-doctoral Fellowship in Immunology and Metabolism,2 weeks 3 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,316755,18/06/2018,Post-doctoral Fellowship in Electrical Engineering,2 months 2 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,316240,15/06/2018,Post-doctoral Fellowship in Venous Thrombosis,1 month 5 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,315938,14/06/2018,Post-doctoral Fellowship in Computational Biomechanics,1 week 5 days,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,315939,14/06/2018,Post-doctoral Fellowships in Medicinal Chemistry,2 weeks 2 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,315010,12/6/2018,Master's Fellowship in Animal Husbandry,6 days 23 hours,Expired,2,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,315011,12/6/2018,Post-doctoral Fellowship in Microbiology,4 weeks 1 day,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,315012,12/6/2018,Post-doctoral Fellowship in Energy Planning,1 month 1 week,Expired,2,Economics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,314742,11/6/2018,Post-doctoral Fellowship in Pest Management,1 week 6 days,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,314743,11/6/2018,Post-doctoral Fellowship in Computational Biomechanics,2 weeks 1 day,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,314744,11/6/2018,Post-doctoral Fellowship in Pharmacology,2 weeks 5 days,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,313677,8/6/2018,Post-doctoral fellowship in Finance,2 weeks 2 days,Expired,1,Economics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,313276,7/6/2018,Post-doctoral Fellowship in Animal Genetics,1 month 1 week,Expired,2,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312379,5/6/2018,Level 3-Technical Training Fellowship in Forage Science,1 week 3 days,Expired,2,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312380,5/6/2018,Post-­doctoral Fellowship in Chemistry and Nanomaterials,3 weeks 4 days,Expired,2,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312381,5/6/2018,Direct Doctorate Fellowship in Chemistry and Nanomaterials,3 weeks 4 days,Expired,2,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312382,5/6/2018,Post-doctoral Fellowship in Development of Analytical Instrumentation,3 weeks 4 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312383,5/6/2018,Post-doctoral Fellowship in Food Science,3 weeks 4 days,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312384,5/6/2018,Post-doctoral Fellowship in Tree Biotechnology,4 weeks 1 day,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312057,4/6/2018,Level 3-Technical Training Fellowship in Virology,2 weeks 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312058,4/6/2018,Level 1-Technical Training Fellowship in Human Ecology,2 weeks 2 days,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312059,4/6/2018,Level 3-Technical Training Fellowship in Landscape Spatial Analysis,2 weeks 2 days,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312060,4/6/2018,Post-doctoral Fellowship in Phylogenomics and Evolution,3 weeks 5 days,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312061,4/6/2018,Level 5-Technical Training Fellowship in Bioinformatics,3 weeks 5 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,312062,4/6/2018,Level 3-Technical Training Fellowship in Plant Taxonomy,3 weeks 5 days,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,310713,30/05/2018,Post-doctoral Fellowship in Immunology,3 weeks 23 hours,Expired,1,"Cultural studies, Medical sciences",To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,310714,30/05/2018,Post-doctoral Fellowships in Computer Science,1 month 1 day,Expired,2,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,310337,29/05/2018,Post-doctoral Fellowship in Human Genetics,2 weeks 23 hours,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,310338,29/05/2018,Level 4-Technical Training Fellowship in Accounting/Education,2 weeks 5 days,Expired,2,Economics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,310339,29/05/2018,Post-doctoral Fellowship in Food Science,1 month 2 days,Expired,2,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,309373,25/05/2018,Post-doctoral Fellowship in Developmental Biology,3 weeks 1 day,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,309021,24/05/2018,Level 2-Technical Training Fellowship in Animal behavior,1 month 1 day,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,309022,24/05/2018,Post-doctoral Fellowship in Geometry and Foliations,1 month 6 days,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,308382,22/05/2018,Level 3-Technical Training Fellowship in Omics Science,2 days 23 hours,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,308383,22/05/2018,Post-doctoral Fellowship in Power Electronics applied to Smartgrids,1 month 2 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,308049,21/05/2018,PhD Fellowships in Molecular Biology and Proteomics,1 month 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,307603,18/05/2018,Level 3-Technical Training Fellowship in Biodiversity Conservation,2 weeks 3 days,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,307604,18/05/2018,Post-doctoral Fellowship in Endocrinology,2 months 2 weeks,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,306695,16/05/2018,PhD Fellowship in Law and Communication,3 weeks 4 days,Expired,1,Juridical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,305922,14/05/2018,Level 3-Technical Training Fellowship in Pasture and Forage,1 month 2 days,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,305923,14/05/2018,Level 4A-Technical Training Fellowship in Oceanography,1 month 2 days,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,304724,9/5/2018,Post-doctoral Fellowship in Diabetes mellitus,1 month 2 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,304429,8/5/2018,Post-doctoral Fellowship in Chemistry,1 month 3 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,304430,8/5/2018,PhD Fellowship in Physical Chemistry,1 month 3 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,304431,8/5/2018,Post-doctoral Fellowship in Pharmacy,1 month 1 week,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,304723,8/5/2018,Post-doctoral Fellowship in Fluid Transport,1 month 3 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,304057,7/5/2018,Post-doctoral Fellowship in Smart Grids,1 month 2 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,303499,4/5/2018,Level 3-Technical Training Fellowship in Experimental Diabetic Nephropathy,3 weeks 5 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,303500,4/5/2018,Level 3-Technical Training Fellowship in Physiology,3 weeks 6 days,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,303220,3/5/2018,Post-doctoral Fellowship in Organic Geochemistry,2 weeks 3 days,Expired,2,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,303221,3/5/2018,Post-doctoral Fellowship in Molecular Genetics,2 weeks 3 days,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,302956,2/5/2018,Direct Doctorate Fellowship in Polymeric Materials,2 weeks 23 hours,Expired,2,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,302957,2/5/2018,Direct Doctorate Fellowship in Electrochemistry,2 weeks 23 hours,Expired,2,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,302958,2/5/2018,Post-doctoral Fellowship in Physiology,1 month 23 hours,Expired,2,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,302959,2/5/2018,PhD Fellowships in Nephrology,8 months 3 days,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,302072,27/04/2018,Post-doctoral Fellowship in Pharmacology,1 month 3 days,Expired,2,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,301707,26/04/2018,Direct Doctorate Fellowship in Thoracic and Cardiovascular Surgery,4 weeks 1 day,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,301106,24/04/2018,Level 3-Technical Training Fellowships in Microbiology,2 weeks 2 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,300738,23/04/2018,Level 2-Technical Training Fellowship in Chemistry,2 weeks 3 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,300124,20/04/2018,Level 4-Technical Training Fellowship in Bioinformatics,1 month 23 hours,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,300125,20/04/2018,Post-doctoral Fellowship in Environmental Science,1 month 1 week,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,300126,20/04/2018,Post-doctoral Fellowship in Fire Remote Sensing,1 month 1 week,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,299747,19/04/2018,Direct Doctorate Fellowship in Energy Metabolism,3 weeks 23 hours,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,299748,19/04/2018,Post-doctoral Fellowship in Energy Efficiency / Renewable Energies,3 weeks 1 day,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,299749,19/04/2018,Post-doctoral Fellowship in Climate Change,1 month 1 week,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,299205,18/04/2018,Post-doctoral Fellowships in Wireless Communication Systems,1 week 5 days,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,298892,17/04/2018,Level 3-Technical Training Fellowship in Molecular Epidemiology,1 week 3 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,298893,17/04/2018,Level 4A-Technical Training in Web Developer,1 week 3 days,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,298894,17/04/2018,Direct-doctorate Fellowship in Chemistry,1 month 3 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,298463,16/04/2018,Scientific Initiation Fellowship in Mother-Child Healthcare,3 weeks 5 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,298464,16/04/2018,Post-doctoral Fellowship in Sustainable Systems Management,8 months 1 week,Expired,1,Economics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,297789,13/04/2018,Post-doctoral Fellowship in Electrochemistry,2 weeks 3 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,297790,13/04/2018,Level 3-Technical Training Fellowship in Mother-Child Healthcare,4 weeks 1 day,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,297389,12/4/2018,Scientific Initiation Fellowship in Molecular Oncology,2 weeks 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296968,11/4/2018,Post-doctoral Fellowship in Chemistry and Materials Engineering,1 week 3 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296969,11/4/2018,Level 3-Technical Training Fellowship in direct methods of diagnosis of bovine tuberculosis,2 weeks 5 days,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296970,11/4/2018,Level 4A-Technical Training Fellowship in Construction and Management of Databases,2 weeks 5 days,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296971,11/4/2018,Post-doctoral Fellowship in Thermal Engineering,3 weeks 4 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296972,11/4/2018,Post-doctoral Fellowship in Plant Population Genomics,2 months 23 hours,Expired,2,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296973,11/4/2018,PhD Fellowship in Geophysics,1 month 2 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296974,11/4/2018,Post-doctoral Fellowship in Geophysics,1 month 2 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296975,11/4/2018,Post-doctoral Fellowship in Heterogeneous Catalysis for Ethene Production,1 month 2 weeks,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296976,11/4/2018,Post-doctoral Fellowship in Heterogenous Catalysis for Methanol Production,1 month 2 weeks,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296600,10/4/2018,Post-doctoral Fellowship in Production Engineering,3 weeks 4 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296599,9/4/2018,Scientific Initiation Fellowship in GHG Reduction,3 weeks 1 day,Expired,2,Economics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296601,9/4/2018,"PhD Fellowship in analysis, evaluation and risk management",3 weeks 6 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,296602,9/4/2018,Post-doctoral Fellowships in Natural Products Chemistry,1 month 4 days,Expired,2,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295523,6/4/2018,Post-doctoral Fellowships in Neuroendocrinology,3 weeks 3 days,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295527,6/4/2018,Post-doctoral Fellowship in Metalic Powder Atomization,1 month 23 hours,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295520,5/4/2018,Post-doctoral Fellowships in Museology,2 weeks 4 days,Expired,1,History,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295521,5/4/2018,Post-doctoral Fellowship in Crop Modelling,1 month 23 hours,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295526,5/4/2018,Post-doctoral Fellowship in Molecular Biology and Pharmacogenomics,1 month 23 hours,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295519,4/4/2018,Post-doctoral Fellowship in Food Engineering,1 month 1 day,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295522,4/4/2018,Post-doctoral Fellowship in Aging Biology,3 weeks 5 days,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295524,4/4/2018,Direct Doctorate Fellowship in Bioinformatics and Genomics,1 month 23 hours,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295525,4/4/2018,Level 3-Technical Training Fellowship is Cellular Biology and Biochemistry,1 month 1 day,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295528,4/4/2018,Post-doctoral Fellowship in Geoprocessing,1 month 2 weeks,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,295529,4/4/2018,Direct Doctorate Fellowship in Aging Biology,1 month 3 weeks,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,294467,3/4/2018,Post-doctoral Fellowship in Methane Reforming,5 days 23 hours,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,294468,3/4/2018,Post-doctoral Fellowships in Molecular Microbiology and Structural Biology,4 weeks 1 day,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,294469,3/4/2018,Level 3-Technical Training Fellowship in Intellectual Property,1 month 1 day,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,294145,2/4/2018,Level 5-Technical Training Fellowship in Carbonate Reservoirs,1 week 4 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,294146,2/4/2018,Level 4-Technical Training Fellowship in Carbonate Reservoirs,1 week 4 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,294147,2/4/2018,PhD Fellowship in Quantitative Methods,2 weeks 6 days,Expired,2,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,293528,29/03/2018,Master Fellowship in Gas Mixes,3 days 23 hours,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,293529,29/03/2018,Post-doctoral Fellowship in Parasitology,1 month 3 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,293088,28/03/2018,Scientific Journalism Fellowhsip in Environmental Governance,3 weeks 2 days,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,293089,28/03/2018,Post-doctoral Fellowship in Organic Synthesis,1 month 23 hours,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,293090,28/03/2018,Post-doctoral Fellowships in Agronomy and Biochemistry,1 month 3 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,293087,27/03/2018,Scientific Journalism Fellowship in Environmental Governance,1 month 4 days,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,292301,26/03/2018,Level 3-Technical Training Fellowship in Nursing,2 weeks 6 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,292302,26/03/2018,Post-doctoral Fellowship in Dentistry,3 weeks 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291792,23/03/2018,Post-doctoral Fellowship in Gynecology,1 month 22 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291793,23/03/2018,Post-doctoral Fellowship in Molecular and Cellular Biology,1 month 1 day,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291794,23/03/2018,Post-doctoral Fellowship in Cardiovascular Physiology,1 month 1 day,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291795,23/03/2018,Level 3-Technical Training Fellowship in Analytical Chemistry,2 months 1 week,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291796,23/03/2018,Master's Fellowship in Neuroscience,3 months 1 week,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291516,22/03/2018,Direct Doctorate Fellowship in Food Chemistry,4 weeks 1 day,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291165,21/03/2018,Post-doctoral Fellowship in Nephrology,4 weeks 22 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291166,21/03/2018,Post-doctoral Fellowship in Dynamical Systems and Ergodic Theory,1 month 1 day,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291167,21/03/2018,Level 4A-Technical Training Fellowship in Information Technology,1 month 1 day,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291168,21/03/2018,Post-doctoral Fellowship in Interdisciplinary Research,1 month 5 days,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291169,21/03/2018,Direct Doctorate Fellowship in Natural Products Chemistry,2 months 1 week,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,291170,21/03/2018,Master's Fellowships in Natural Products Chemistry,4 months 1 week,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,290802,20/03/2018,Post-doctoral Fellowship in Molecular Biology,2 weeks 2 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,290803,20/03/2018,Post-doctoral Fellowship in Process Engineering,1 month 1 day,Expired,1,Engineering,To be defined,,Not funded by an EU programme
